Date,EUR,YTD
2002-10-02,1.0141,1.0959
2002-10-03,1.0168,1.0883
2002-10-04,1.0111,1.0859
2002-10-07,1.0137,1.0969
2002-10-08,1.0196,1.09
2002-10-09,1.0204,1.0853
2002-10-10,1.019,1.0878
2002-10-11,1.0127,1.0946
2002-10-14,1.0145,1.1035
2002-10-15,1.0129,1.1062
2002-10-16,1.0194,1.0993
2002-10-17,1.018,1.1047
2002-10-18,1.0243,1.1084
2002-10-21,1.0272,1.1079
2002-10-22,1.0259,1.11
2002-10-23,1.0238,1.115
2002-10-24,1.023,1.1252
2002-10-25,1.0269,1.1215
2002-10-28,1.0243,1.125
2002-10-29,1.0262,1.1222
2002-10-30,1.0183,1.1105
2002-10-31,1.0178,1.1033
2002-11-01,1.0138,1.106
2002-11-04,1.0026,1.0993
2002-11-05,1.0056,1.1042
2002-11-06,0.99761,1.1159
2002-11-07,1.0045,1.1159
2002-11-08,0.9987,1.1094
2002-11-11,0.98941,1.1146
2002-11-12,0.98756,1.1198
2002-11-13,0.99197,1.1212
2002-11-14,0.99325,1.131
2002-11-15,0.99059,1.136
2002-11-18,0.99711,1.1331
2002-11-19,0.99354,1.1306
2002-11-20,0.98765,1.1373
2002-11-21,0.9981,1.1333
2002-11-22,0.99661,1.1375
2002-11-25,0.99761,1.1392
2002-11-26,1.0096,1.137
2002-11-27,1.0091,1.134
2002-11-28,1.0074,1.1379
2002-11-29,1.0066,1.1324
2002-12-02,1.0074,1.1252
2002-12-03,1.0131,1.1238
2002-12-04,1.0033,1.1204
2002-12-05,0.9982,1.1233
2002-12-06,1.0009,1.1212
2002-12-09,0.9994,1.125
2002-12-10,0.99079,1.1222
2002-12-11,0.98902,1.1299
2002-12-12,0.99334,1.1226
2002-12-13,0.98464,1.1188
2002-12-16,0.97838,1.1142
2002-12-17,0.97924,1.1091
2002-12-18,0.97021,1.1051
2002-12-19,0.97656,1.1096
2002-12-20,0.97343,1.1132
2002-12-23,0.97513,1.1145
2002-12-24,0.97257,1.1182
2002-12-25,0.97125,1.1366
2002-12-26,0.97125,1.1366
2002-12-27,0.97125,1.1366
2002-12-30,0.96376,1.1334
2002-12-31,0.95951,1.1347
2003-01-01,0.95356,1.1347
2003-01-02,0.95356,1.1347
2003-01-03,0.9573,1.1064
2003-01-06,0.96228,1.1067
2003-01-07,0.95347,1.1168
2003-01-08,0.95923,1.123
2003-01-09,0.96367,1.1225
2003-01-10,0.95175,1.121
2003-01-13,0.95211,1.1225
2003-01-14,0.94796,1.1212
2003-01-15,0.94545,1.1202
2003-01-16,0.95003,1.1208
2003-01-17,0.94661,1.1342
2003-01-20,0.93879,1.1339
2003-01-21,0.9387,1.1351
2003-01-22,0.9387,1.1312
2003-01-23,0.93301,1.1325
2003-01-24,0.92963,1.1292
2003-01-27,0.9273,1.1406
2003-01-28,0.91996,1.1543
2003-01-29,0.92524,1.1658
2003-01-30,0.92013,1.1596
2003-01-31,0.93041,1.1571
2003-02-03,0.92456,1.1578
2003-02-04,0.93205,1.1585
2003-02-05,0.92404,1.1569
2003-02-06,0.91659,1.1517
2003-02-07,0.92481,1.1542
2003-02-10,0.92687,1.1542
2003-02-11,0.92524,1.1442
2003-02-12,0.93406,1.1371
2003-02-13,0.93188,1.1425
2003-02-14,0.92954,1.1453
2003-02-17,0.92653,1.1504
2003-02-18,0.93318,1.1488
2003-02-19,0.93336,1.1474
2003-02-20,0.9331,1.1505
2003-02-21,0.92911,1.1438
2003-02-24,0.92268,1.1493
2003-02-25,0.93275,1.1432
2003-02-26,0.92816,1.1463
2003-02-27,0.92997,1.1518
2003-02-28,0.92404,1.1562
2003-03-03,0.92747,1.1559
2003-03-04,0.92593,1.1522
2003-03-05,0.91583,1.1562
2003-03-06,0.91191,1.1518
2003-03-07,0.91216,1.1478
2003-03-10,0.90588,1.141
2003-03-11,0.90563,1.1368
2003-03-12,0.90253,1.144
2003-03-13,0.90678,1.1451
2003-03-14,0.92047,1.145
2003-03-17,0.92807,1.136
2003-03-18,0.92584,1.1296
2003-03-19,0.94464,1.1374
2003-03-20,0.94607,1.1326
